onset	duration	sample	type	value
1072.69140625	n/a	549219	STATUS	61471
1072.966796875	n/a	549360	STATUS	61472
1073.69921875	n/a	549735	STATUS	61480
1074.708984375	n/a	550252	STATUS	61490
1076.216796875	n/a	551024	STATUS	61500
1077.142578125	n/a	551498	STATUS	61511
1077.392578125	n/a	551626	STATUS	61450
1078.892578125	n/a	552394	STATUS	61468
1079.2578125	n/a	552581	STATUS	61471
1079.9921875	n/a	552957	STATUS	61472
1080.267578125	n/a	553098	STATUS	61480
1081.275390625	n/a	553614	STATUS	61490
1082.609375	n/a	554297	STATUS	61501
1083.30078125	n/a	554651	STATUS	61511
1083.55078125	n/a	554779	STATUS	61450
1085.05078125	n/a	555547	STATUS	61463
1085.41796875	n/a	555735	STATUS	61471
1085.693359375	n/a	555876	STATUS	61472
1086.42578125	n/a	556251	STATUS	61480
1087.43359375	n/a	556767	STATUS	61490
1088.80078125	n/a	557467	STATUS	61500
1089.650390625	n/a	557902	STATUS	61510
1089.900390625	n/a	558030	STATUS	61450
1091.400390625	n/a	558798	STATUS	61463
1091.767578125	n/a	558986	STATUS	61471
1092.04296875	n/a	559127	STATUS	61472
1092.775390625	n/a	559502	STATUS	61480
1093.78515625	n/a	560019	STATUS	61490
1095.142578125	n/a	560714	STATUS	61501
1097.8359375	n/a	562093	STATUS	61511
1098.0859375	n/a	562221	STATUS	61450
1099.5859375	n/a	562989	STATUS	61468
1099.951171875	n/a	563176	STATUS	61471
1100.685546875	n/a	563552	STATUS	61472
1100.9609375	n/a	563693	STATUS	61480
1101.96875	n/a	564209	STATUS	61490
1103.244140625	n/a	564862	STATUS	61501
1103.943359375	n/a	565220	STATUS	61511
1104.193359375	n/a	565348	STATUS	61450
1105.693359375	n/a	566116	STATUS	61463
1106.060546875	n/a	566304	STATUS	61471
1106.3359375	n/a	566445	STATUS	61472
1107.068359375	n/a	566820	STATUS	61480
1108.078125	n/a	567337	STATUS	61490
1109.361328125	n/a	567994	STATUS	61500
1109.943359375	n/a	568292	STATUS	61511
1110.193359375	n/a	568420	STATUS	61450
1111.6953125	n/a	569189	STATUS	61463
1112.060546875	n/a	569376	STATUS	61471
1112.3359375	n/a	569517	STATUS	61472
1113.0703125	n/a	569893	STATUS	61480
1114.078125	n/a	570409	STATUS	61490
1116.77734375	n/a	571791	STATUS	61500
1117.4375	n/a	572129	STATUS	61510
1117.6875	n/a	572257	STATUS	61450
1119.1875	n/a	573025	STATUS	61463
1119.552734375	n/a	573212	STATUS	61471
1119.828125	n/a	573353	STATUS	61472
1120.5625	n/a	573729	STATUS	61480
1121.5703125	n/a	574245	STATUS	61490
1122.912109375	n/a	574932	STATUS	61501
1123.537109375	n/a	575252	STATUS	61510
1123.787109375	n/a	575380	STATUS	61450
1125.287109375	n/a	576148	STATUS	61463
1125.654296875	n/a	576336	STATUS	61471
1125.9296875	n/a	576477	STATUS	61472
1126.662109375	n/a	576852	STATUS	61480
1127.669921875	n/a	577368	STATUS	61490
1128.853515625	n/a	577974	STATUS	61501
1129.5703125	n/a	578341	STATUS	61511
1129.8203125	n/a	578469	STATUS	61450
1131.3203125	n/a	579237	STATUS	61463
1131.6875	n/a	579425	STATUS	61471
1131.962890625	n/a	579566	STATUS	61472
1132.6953125	n/a	579941	STATUS	61480
1133.705078125	n/a	580458	STATUS	61490
1135.013671875	n/a	581128	STATUS	61501
1135.720703125	n/a	581490	STATUS	61511
1135.970703125	n/a	581618	STATUS	61450
1137.470703125	n/a	582386	STATUS	61468
1137.837890625	n/a	582574	STATUS	61471
1138.572265625	n/a	582950	STATUS	61472
1138.845703125	n/a	583090	STATUS	61480
1139.85546875	n/a	583607	STATUS	61490
1141.62109375	n/a	584511	STATUS	61501
1142.1796875	n/a	584797	STATUS	61511
1142.4296875	n/a	584925	STATUS	61450
1143.9296875	n/a	585693	STATUS	61463
1144.296875	n/a	585881	STATUS	61471
1144.572265625	n/a	586022	STATUS	61472
1145.3046875	n/a	586397	STATUS	61480
1146.314453125	n/a	586914	STATUS	61490
1147.97265625	n/a	587763	STATUS	61500
1148.763671875	n/a	588168	STATUS	61511
1149.013671875	n/a	588296	STATUS	61450
1150.513671875	n/a	589064	STATUS	61468
1150.880859375	n/a	589252	STATUS	61471
1151.61328125	n/a	589627	STATUS	61472
1151.888671875	n/a	589768	STATUS	61480
1152.8984375	n/a	590285	STATUS	61490
1154.2890625	n/a	590997	STATUS	61501
1154.880859375	n/a	591300	STATUS	61511
1155.130859375	n/a	591428	STATUS	61450
1156.630859375	n/a	592196	STATUS	61468
1156.998046875	n/a	592384	STATUS	61471
1157.73046875	n/a	592759	STATUS	61472
1158.005859375	n/a	592900	STATUS	61480
1159.015625	n/a	593417	STATUS	61490
1160.45703125	n/a	594155	STATUS	61501
1161.357421875	n/a	594616	STATUS	61511
1161.607421875	n/a	594744	STATUS	61450
1163.107421875	n/a	595512	STATUS	61463
1163.47265625	n/a	595699	STATUS	61471
1163.748046875	n/a	595840	STATUS	61472
1164.482421875	n/a	596216	STATUS	61480
1165.490234375	n/a	596732	STATUS	61490
1166.8828125	n/a	597445	STATUS	61500
1167.564453125	n/a	597794	STATUS	61510
1167.814453125	n/a	597922	STATUS	61450
1169.31640625	n/a	598691	STATUS	61463
1169.681640625	n/a	598878	STATUS	61471
1169.95703125	n/a	599019	STATUS	61472
1170.69140625	n/a	599395	STATUS	61480
1171.69921875	n/a	599911	STATUS	61490
1173.44921875	n/a	600807	STATUS	61501
1174.048828125	n/a	601114	STATUS	61510
1174.298828125	n/a	601242	STATUS	61450
1175.798828125	n/a	602010	STATUS	61463
1176.166015625	n/a	602198	STATUS	61471
1176.44140625	n/a	602339	STATUS	61472
1177.173828125	n/a	602714	STATUS	61480
1178.18359375	n/a	603231	STATUS	61490
1179.658203125	n/a	603986	STATUS	61501
1180.474609375	n/a	604404	STATUS	61510
1180.724609375	n/a	604532	STATUS	61450
1182.224609375	n/a	605300	STATUS	61463
1182.591796875	n/a	605488	STATUS	61471
1182.8671875	n/a	605629	STATUS	61472
1183.599609375	n/a	606004	STATUS	61480
1184.607421875	n/a	606520	STATUS	61490
1186.19921875	n/a	607335	STATUS	61501
1186.81640625	n/a	607651	STATUS	61510
1187.06640625	n/a	607779	STATUS	61450
1188.56640625	n/a	608547	STATUS	61463
1188.93359375	n/a	608735	STATUS	61471
1189.208984375	n/a	608876	STATUS	61472
1189.94140625	n/a	609251	STATUS	61480
1190.951171875	n/a	609768	STATUS	61490
1192.259765625	n/a	610438	STATUS	61501
1192.900390625	n/a	610766	STATUS	61511
1193.150390625	n/a	610894	STATUS	61450
1194.650390625	n/a	611662	STATUS	61463
1195.017578125	n/a	611850	STATUS	61471
1195.29296875	n/a	611991	STATUS	61472
1196.025390625	n/a	612366	STATUS	61480
1197.03515625	n/a	612883	STATUS	61490
1198.193359375	n/a	613476	STATUS	61501
1198.79296875	n/a	613783	STATUS	61510
1199.04296875	n/a	613911	STATUS	61450
1200.54296875	n/a	614679	STATUS	61463
1200.91015625	n/a	614867	STATUS	61471
1201.185546875	n/a	615008	STATUS	61472
1201.91796875	n/a	615383	STATUS	61480
1202.92578125	n/a	615899	STATUS	61490
1204.083984375	n/a	616492	STATUS	61501
1204.90234375	n/a	616911	STATUS	61511
1205.15234375	n/a	617039	STATUS	61450
1206.65234375	n/a	617807	STATUS	61468
1207.017578125	n/a	617994	STATUS	61471
1207.751953125	n/a	618370	STATUS	61472
1208.02734375	n/a	618511	STATUS	61480
1209.03515625	n/a	619027	STATUS	61490
1210.876953125	n/a	619970	STATUS	61500
1211.568359375	n/a	620324	STATUS	61511
1211.818359375	n/a	620452	STATUS	61450
1213.318359375	n/a	621220	STATUS	61463
1213.685546875	n/a	621408	STATUS	61471
1213.9609375	n/a	621549	STATUS	61472
1214.693359375	n/a	621924	STATUS	61480
1215.703125	n/a	622441	STATUS	61490
1217.052734375	n/a	623132	STATUS	61500
1217.90234375	n/a	623567	STATUS	61510
1218.15234375	n/a	623695	STATUS	61450
1219.65234375	n/a	624463	STATUS	61468
1220.01953125	n/a	624651	STATUS	61471
1220.751953125	n/a	625026	STATUS	61472
1221.02734375	n/a	625167	STATUS	61480
1222.037109375	n/a	625684	STATUS	61490
1223.744140625	n/a	626558	STATUS	61500
