onset	duration	sample	type	value
550.1640625	n/a	281685	STATUS	61468
550.53125	n/a	281873	STATUS	61471
551.263671875	n/a	282248	STATUS	61472
551.5390625	n/a	282389	STATUS	61480
552.546875	n/a	282905	STATUS	61490
553.671875	n/a	283481	STATUS	61500
554.205078125	n/a	283754	STATUS	61510
554.45703125	n/a	283883	STATUS	61450
555.95703125	n/a	284651	STATUS	61468
556.322265625	n/a	284838	STATUS	61471
557.056640625	n/a	285214	STATUS	61472
557.33203125	n/a	285355	STATUS	61480
558.33984375	n/a	285871	STATUS	61490
559.482421875	n/a	286456	STATUS	61501
560.181640625	n/a	286814	STATUS	61511
560.431640625	n/a	286942	STATUS	61450
561.931640625	n/a	287710	STATUS	61463
562.298828125	n/a	287898	STATUS	61471
562.57421875	n/a	288039	STATUS	61472
563.306640625	n/a	288414	STATUS	61480
564.314453125	n/a	288930	STATUS	61490
566.83203125	n/a	290219	STATUS	61501
567.439453125	n/a	290530	STATUS	61510
567.689453125	n/a	290658	STATUS	61450
569.19140625	n/a	291427	STATUS	61463
569.556640625	n/a	291614	STATUS	61471
569.83203125	n/a	291755	STATUS	61472
570.56640625	n/a	292131	STATUS	61480
571.57421875	n/a	292647	STATUS	61490
572.7734375	n/a	293261	STATUS	61501
573.5078125	n/a	293637	STATUS	61510
573.7578125	n/a	293765	STATUS	61450
575.2578125	n/a	294533	STATUS	61468
575.625	n/a	294721	STATUS	61471
576.357421875	n/a	295096	STATUS	61472
576.6328125	n/a	295237	STATUS	61480
577.640625	n/a	295753	STATUS	61490
578.650390625	n/a	296270	STATUS	61501
579.19921875	n/a	296551	STATUS	61511
579.44921875	n/a	296679	STATUS	61450
580.94921875	n/a	297447	STATUS	61463
581.31640625	n/a	297635	STATUS	61471
581.591796875	n/a	297776	STATUS	61472
582.32421875	n/a	298151	STATUS	61480
583.333984375	n/a	298668	STATUS	61490
585.69140625	n/a	299875	STATUS	61500
586.3828125	n/a	300229	STATUS	61510
586.6328125	n/a	300357	STATUS	61450
588.1328125	n/a	301125	STATUS	61468
588.5	n/a	301313	STATUS	61471
589.234375	n/a	301689	STATUS	61472
589.5078125	n/a	301829	STATUS	61480
590.517578125	n/a	302346	STATUS	61490
591.892578125	n/a	303050	STATUS	61500
592.5	n/a	303361	STATUS	61511
592.75	n/a	303489	STATUS	61450
594.25	n/a	304257	STATUS	61463
594.6171875	n/a	304445	STATUS	61471
594.892578125	n/a	304586	STATUS	61472
595.625	n/a	304961	STATUS	61480
596.634765625	n/a	305478	STATUS	61490
597.7265625	n/a	306037	STATUS	61501
598.318359375	n/a	306340	STATUS	61510
598.568359375	n/a	306468	STATUS	61450
600.068359375	n/a	307236	STATUS	61468
600.435546875	n/a	307424	STATUS	61471
601.16796875	n/a	307799	STATUS	61472
601.443359375	n/a	307940	STATUS	61480
602.451171875	n/a	308456	STATUS	61490
604.59375	n/a	309553	STATUS	61501
605.53515625	n/a	310035	STATUS	61511
605.78515625	n/a	310163	STATUS	61450
607.28515625	n/a	310931	STATUS	61463
607.65234375	n/a	311119	STATUS	61471
607.927734375	n/a	311260	STATUS	61472
608.66015625	n/a	311635	STATUS	61480
609.66796875	n/a	312151	STATUS	61490
611.001953125	n/a	312834	STATUS	61500
611.869140625	n/a	313278	STATUS	61510
612.119140625	n/a	313406	STATUS	61450
613.619140625	n/a	314174	STATUS	61463
613.986328125	n/a	314362	STATUS	61471
614.259765625	n/a	314502	STATUS	61472
614.994140625	n/a	314878	STATUS	61480
616.001953125	n/a	315394	STATUS	61490
617.302734375	n/a	316060	STATUS	61500
617.978515625	n/a	316406	STATUS	61510
618.228515625	n/a	316534	STATUS	61450
619.728515625	n/a	317302	STATUS	61463
620.09375	n/a	317489	STATUS	61471
620.369140625	n/a	317630	STATUS	61472
621.103515625	n/a	318006	STATUS	61480
622.111328125	n/a	318522	STATUS	61490
623.560546875	n/a	319264	STATUS	61501
624.162109375	n/a	319572	STATUS	61510
624.412109375	n/a	319700	STATUS	61450
625.912109375	n/a	320468	STATUS	61468
626.27734375	n/a	320655	STATUS	61471
627.01171875	n/a	321031	STATUS	61472
627.287109375	n/a	321172	STATUS	61480
628.294921875	n/a	321688	STATUS	61490
629.49609375	n/a	322303	STATUS	61501
630.162109375	n/a	322644	STATUS	61511
630.412109375	n/a	322772	STATUS	61450
631.912109375	n/a	323540	STATUS	61463
632.279296875	n/a	323728	STATUS	61471
632.5546875	n/a	323869	STATUS	61472
633.287109375	n/a	324244	STATUS	61480
634.294921875	n/a	324760	STATUS	61490
635.771484375	n/a	325516	STATUS	61501
636.345703125	n/a	325810	STATUS	61510
636.595703125	n/a	325938	STATUS	61450
