onset	duration	sample	type	value
297.90234375	n/a	152527	STATUS	61471
298.634765625	n/a	152902	STATUS	61472
298.91015625	n/a	153043	STATUS	61480
299.91796875	n/a	153559	STATUS	61490
301.318359375	n/a	154276	STATUS	61501
302.486328125	n/a	154874	STATUS	61511
302.736328125	n/a	155002	STATUS	61450
304.236328125	n/a	155770	STATUS	61468
304.6015625	n/a	155957	STATUS	61471
305.3359375	n/a	156333	STATUS	61472
305.611328125	n/a	156474	STATUS	61480
306.619140625	n/a	156990	STATUS	61490
307.89453125	n/a	157643	STATUS	61501
308.65234375	n/a	158031	STATUS	61511
308.90234375	n/a	158159	STATUS	61450
310.40234375	n/a	158927	STATUS	61463
310.76953125	n/a	159115	STATUS	61471
311.044921875	n/a	159256	STATUS	61472
311.77734375	n/a	159631	STATUS	61480
312.787109375	n/a	160148	STATUS	61490
314.361328125	n/a	160954	STATUS	61501
315.203125	n/a	161385	STATUS	61510
315.453125	n/a	161513	STATUS	61450
316.953125	n/a	162281	STATUS	61463
317.3203125	n/a	162469	STATUS	61471
317.595703125	n/a	162610	STATUS	61472
318.328125	n/a	162985	STATUS	61480
319.3359375	n/a	163501	STATUS	61490
320.703125	n/a	164201	STATUS	61501
321.587890625	n/a	164654	STATUS	61510
321.837890625	n/a	164782	STATUS	61450
323.337890625	n/a	165550	STATUS	61463
323.703125	n/a	165737	STATUS	61471
323.978515625	n/a	165878	STATUS	61472
324.712890625	n/a	166254	STATUS	61480
325.720703125	n/a	166770	STATUS	61490
326.771484375	n/a	167308	STATUS	61501
327.662109375	n/a	167764	STATUS	61511
327.912109375	n/a	167892	STATUS	61450
329.412109375	n/a	168660	STATUS	61468
329.779296875	n/a	168848	STATUS	61471
330.51171875	n/a	169223	STATUS	61472
330.787109375	n/a	169364	STATUS	61480
331.796875	n/a	169881	STATUS	61490
333.029296875	n/a	170512	STATUS	61501
333.896484375	n/a	170956	STATUS	61510
334.146484375	n/a	171084	STATUS	61450
335.646484375	n/a	171852	STATUS	61463
336.013671875	n/a	172040	STATUS	61471
336.287109375	n/a	172180	STATUS	61472
337.021484375	n/a	172556	STATUS	61480
338.029296875	n/a	173072	STATUS	61490
339.546875	n/a	173849	STATUS	61500
340.521484375	n/a	174348	STATUS	61510
340.771484375	n/a	174476	STATUS	61450
342.271484375	n/a	175244	STATUS	61463
342.638671875	n/a	175432	STATUS	61471
342.9140625	n/a	175573	STATUS	61472
343.646484375	n/a	175948	STATUS	61480
344.65625	n/a	176465	STATUS	61490
346.03125	n/a	177169	STATUS	61501
346.796875	n/a	177561	STATUS	61511
347.046875	n/a	177689	STATUS	61450
348.546875	n/a	178457	STATUS	61463
348.9140625	n/a	178645	STATUS	61471
349.189453125	n/a	178786	STATUS	61472
349.921875	n/a	179161	STATUS	61480
350.931640625	n/a	179678	STATUS	61490
352.255859375	n/a	180356	STATUS	61501
352.955078125	n/a	180714	STATUS	61511
353.205078125	n/a	180842	STATUS	61450
354.70703125	n/a	181611	STATUS	61463
355.072265625	n/a	181798	STATUS	61471
355.34765625	n/a	181939	STATUS	61472
356.08203125	n/a	182315	STATUS	61480
357.08984375	n/a	182831	STATUS	61490
358.373046875	n/a	183488	STATUS	61501
359.189453125	n/a	183906	STATUS	61510
359.439453125	n/a	184034	STATUS	61450
360.939453125	n/a	184802	STATUS	61463
361.306640625	n/a	184990	STATUS	61471
361.58203125	n/a	185131	STATUS	61472
362.314453125	n/a	185506	STATUS	61480
363.32421875	n/a	186023	STATUS	61490
364.58203125	n/a	186667	STATUS	61501
365.22265625	n/a	186995	STATUS	61511
365.474609375	n/a	187124	STATUS	61450
366.974609375	n/a	187892	STATUS	61463
367.33984375	n/a	188079	STATUS	61471
367.615234375	n/a	188220	STATUS	61472
368.349609375	n/a	188596	STATUS	61480
369.357421875	n/a	189112	STATUS	61490
370.931640625	n/a	189918	STATUS	61501
371.658203125	n/a	190290	STATUS	61510
371.908203125	n/a	190418	STATUS	61450
373.408203125	n/a	191186	STATUS	61463
373.7734375	n/a	191373	STATUS	61471
374.048828125	n/a	191514	STATUS	61472
374.783203125	n/a	191890	STATUS	61480
375.791015625	n/a	192406	STATUS	61490
378.18359375	n/a	193631	STATUS	61501
380.5078125	n/a	194821	STATUS	61511
380.7578125	n/a	194949	STATUS	61450
382.2578125	n/a	195717	STATUS	61463
382.625	n/a	195905	STATUS	61471
382.900390625	n/a	196046	STATUS	61472
383.6328125	n/a	196421	STATUS	61480
384.642578125	n/a	196938	STATUS	61490
386.150390625	n/a	197710	STATUS	61500
387.56640625	n/a	198435	STATUS	61510
387.81640625	n/a	198563	STATUS	61450
389.31640625	n/a	199331	STATUS	61468
389.68359375	n/a	199519	STATUS	61471
390.41796875	n/a	199895	STATUS	61472
390.69140625	n/a	200035	STATUS	61480
391.701171875	n/a	200552	STATUS	61490
393.16796875	n/a	201303	STATUS	61501
394.517578125	n/a	201994	STATUS	61511
394.767578125	n/a	202122	STATUS	61450
396.267578125	n/a	202890	STATUS	61468
396.634765625	n/a	203078	STATUS	61471
397.3671875	n/a	203453	STATUS	61472
397.642578125	n/a	203594	STATUS	61480
398.650390625	n/a	204110	STATUS	61490
