onset	duration	sample	type	value
490.244140625	n/a	251006	STATUS	61501
490.693359375	n/a	251236	STATUS	61511
490.943359375	n/a	251364	STATUS	61450
492.443359375	n/a	252132	STATUS	61463
492.810546875	n/a	252320	STATUS	61471
493.0859375	n/a	252461	STATUS	61472
493.818359375	n/a	252836	STATUS	61480
494.828125	n/a	253353	STATUS	61490
495.96875	n/a	253937	STATUS	61500
496.40234375	n/a	254159	STATUS	61511
496.65234375	n/a	254287	STATUS	61450
498.15234375	n/a	255055	STATUS	61463
498.51953125	n/a	255243	STATUS	61471
498.794921875	n/a	255384	STATUS	61472
499.52734375	n/a	255759	STATUS	61480
500.53515625	n/a	256275	STATUS	61490
501.8203125	n/a	256933	STATUS	61501
502.51171875	n/a	257287	STATUS	61511
502.76171875	n/a	257415	STATUS	61450
504.26171875	n/a	258183	STATUS	61463
504.62890625	n/a	258371	STATUS	61471
504.90234375	n/a	258511	STATUS	61472
505.63671875	n/a	258887	STATUS	61480
506.64453125	n/a	259403	STATUS	61490
508.044921875	n/a	260120	STATUS	61501
508.63671875	n/a	260423	STATUS	61510
508.88671875	n/a	260551	STATUS	61450
510.38671875	n/a	261319	STATUS	61468
510.75390625	n/a	261507	STATUS	61471
511.486328125	n/a	261882	STATUS	61472
511.76171875	n/a	262023	STATUS	61480
512.76953125	n/a	262539	STATUS	61490
513.88671875	n/a	263111	STATUS	61501
514.4375	n/a	263393	STATUS	61511
514.6875	n/a	263521	STATUS	61450
516.1875	n/a	264289	STATUS	61463
516.5546875	n/a	264477	STATUS	61471
516.828125	n/a	264617	STATUS	61472
517.5625	n/a	264993	STATUS	61480
518.5703125	n/a	265509	STATUS	61490
519.779296875	n/a	266128	STATUS	61501
520.478515625	n/a	266486	STATUS	61511
520.728515625	n/a	266614	STATUS	61450
522.228515625	n/a	267382	STATUS	61463
522.595703125	n/a	267570	STATUS	61471
522.87109375	n/a	267711	STATUS	61472
523.603515625	n/a	268086	STATUS	61480
524.61328125	n/a	268603	STATUS	61490
525.99609375	n/a	269311	STATUS	61501
526.529296875	n/a	269584	STATUS	61510
526.779296875	n/a	269712	STATUS	61450
528.279296875	n/a	270480	STATUS	61463
528.646484375	n/a	270668	STATUS	61471
528.921875	n/a	270809	STATUS	61472
529.654296875	n/a	271184	STATUS	61480
530.6640625	n/a	271701	STATUS	61490
531.947265625	n/a	272358	STATUS	61501
532.6796875	n/a	272733	STATUS	61510
532.9296875	n/a	272861	STATUS	61450
534.4296875	n/a	273629	STATUS	61463
534.796875	n/a	273817	STATUS	61471
535.072265625	n/a	273958	STATUS	61472
535.8046875	n/a	274333	STATUS	61480
536.814453125	n/a	274850	STATUS	61490
538.23828125	n/a	275579	STATUS	61501
539.48828125	n/a	276219	STATUS	61511
539.73828125	n/a	276347	STATUS	61450
541.23828125	n/a	277115	STATUS	61468
541.60546875	n/a	277303	STATUS	61471
542.33984375	n/a	277679	STATUS	61472
542.61328125	n/a	277819	STATUS	61480
543.623046875	n/a	278336	STATUS	61490
545.1640625	n/a	279125	STATUS	61501
545.947265625	n/a	279526	STATUS	61511
546.197265625	n/a	279654	STATUS	61450
547.697265625	n/a	280422	STATUS	61463
548.064453125	n/a	280610	STATUS	61471
548.33984375	n/a	280751	STATUS	61472
549.072265625	n/a	281126	STATUS	61480
550.08203125	n/a	281643	STATUS	61490
551.34765625	n/a	282291	STATUS	61501
552.03125	n/a	282641	STATUS	61510
552.28125	n/a	282769	STATUS	61450
553.78125	n/a	283537	STATUS	61463
554.1484375	n/a	283725	STATUS	61471
554.423828125	n/a	283866	STATUS	61472
555.15625	n/a	284241	STATUS	61480
556.166015625	n/a	284758	STATUS	61490
557.21484375	n/a	285295	STATUS	61501
558.123046875	n/a	285760	STATUS	61511
558.373046875	n/a	285888	STATUS	61450
559.873046875	n/a	286656	STATUS	61463
560.240234375	n/a	286844	STATUS	61471
560.515625	n/a	286985	STATUS	61472
561.248046875	n/a	287360	STATUS	61480
562.2578125	n/a	287877	STATUS	61490
563.791015625	n/a	288662	STATUS	61501
564.349609375	n/a	288948	STATUS	61510
564.599609375	n/a	289076	STATUS	61450
566.099609375	n/a	289844	STATUS	61468
566.466796875	n/a	290032	STATUS	61471
567.19921875	n/a	290407	STATUS	61472
567.474609375	n/a	290548	STATUS	61480
568.482421875	n/a	291064	STATUS	61490
569.599609375	n/a	291636	STATUS	61501
570.2421875	n/a	291965	STATUS	61511
579.04296875	n/a	296471	STATUS	61694
580.54296875	n/a	297239	STATUS	61450
582.04296875	n/a	298007	STATUS	61468
582.408203125	n/a	298194	STATUS	61471
583.142578125	n/a	298570	STATUS	61472
583.41796875	n/a	298711	STATUS	61480
584.42578125	n/a	299227	STATUS	61490
585.650390625	n/a	299854	STATUS	61501
586.3671875	n/a	300221	STATUS	61511
586.6171875	n/a	300349	STATUS	61450
588.1171875	n/a	301117	STATUS	61463
588.484375	n/a	301305	STATUS	61471
588.759765625	n/a	301446	STATUS	61472
589.4921875	n/a	301821	STATUS	61480
590.501953125	n/a	302338	STATUS	61490
591.818359375	n/a	303012	STATUS	61501
592.46875	n/a	303345	STATUS	61511
592.71875	n/a	303473	STATUS	61450
594.21875	n/a	304241	STATUS	61468
594.583984375	n/a	304428	STATUS	61471
595.318359375	n/a	304804	STATUS	61472
595.59375	n/a	304945	STATUS	61480
596.6015625	n/a	305461	STATUS	61490
597.576171875	n/a	305960	STATUS	61500
598.134765625	n/a	306246	STATUS	61511
598.384765625	n/a	306374	STATUS	61450
599.884765625	n/a	307142	STATUS	61468
600.251953125	n/a	307330	STATUS	61471
600.986328125	n/a	307706	STATUS	61472
601.259765625	n/a	307846	STATUS	61480
602.26953125	n/a	308363	STATUS	61490
603.27734375	n/a	308879	STATUS	61501
604.02734375	n/a	309263	STATUS	61511
604.27734375	n/a	309391	STATUS	61450
605.77734375	n/a	310159	STATUS	61463
606.14453125	n/a	310347	STATUS	61471
606.419921875	n/a	310488	STATUS	61472
607.15234375	n/a	310863	STATUS	61480
608.16015625	n/a	311379	STATUS	61490
609.21875	n/a	311921	STATUS	61500
