onset	duration	sample	type	value
469.76171875	n/a	240519	STATUS	61490
471.26953125	n/a	241291	STATUS	61501
471.912109375	n/a	241620	STATUS	61511
472.162109375	n/a	241748	STATUS	61450
473.662109375	n/a	242516	STATUS	61468
474.029296875	n/a	242704	STATUS	61471
474.76171875	n/a	243079	STATUS	61472
475.037109375	n/a	243220	STATUS	61480
476.044921875	n/a	243736	STATUS	61490
477.337890625	n/a	244398	STATUS	61501
477.87109375	n/a	244671	STATUS	61511
478.12109375	n/a	244799	STATUS	61450
479.62109375	n/a	245567	STATUS	61463
479.98828125	n/a	245755	STATUS	61471
480.263671875	n/a	245896	STATUS	61472
480.99609375	n/a	246271	STATUS	61480
482.00390625	n/a	246787	STATUS	61490
482.912109375	n/a	247252	STATUS	61500
483.970703125	n/a	247794	STATUS	61510
496.623046875	n/a	254272	STATUS	61694
498.123046875	n/a	255040	STATUS	61450
499.623046875	n/a	255808	STATUS	61468
499.990234375	n/a	255996	STATUS	61471
500.72265625	n/a	256371	STATUS	61472
500.998046875	n/a	256512	STATUS	61480
502.005859375	n/a	257028	STATUS	61490
503.380859375	n/a	257732	STATUS	61501
503.97265625	n/a	258035	STATUS	61511
504.22265625	n/a	258163	STATUS	61450
505.72265625	n/a	258931	STATUS	61468
506.08984375	n/a	259119	STATUS	61471
506.822265625	n/a	259494	STATUS	61472
507.09765625	n/a	259635	STATUS	61480
508.107421875	n/a	260152	STATUS	61490
509.2734375	n/a	260749	STATUS	61500
509.83203125	n/a	261035	STATUS	61511
510.08203125	n/a	261163	STATUS	61450
511.58203125	n/a	261931	STATUS	61468
511.94921875	n/a	262119	STATUS	61471
512.681640625	n/a	262494	STATUS	61472
512.95703125	n/a	262635	STATUS	61480
513.96484375	n/a	263151	STATUS	61490
515.232421875	n/a	263800	STATUS	61500
515.806640625	n/a	264094	STATUS	61510
516.056640625	n/a	264222	STATUS	61450
517.556640625	n/a	264990	STATUS	61468
517.923828125	n/a	265178	STATUS	61471
518.658203125	n/a	265554	STATUS	61472
518.931640625	n/a	265694	STATUS	61480
519.94140625	n/a	266211	STATUS	61490
521.18359375	n/a	266847	STATUS	61500
521.7578125	n/a	267141	STATUS	61511
522.0078125	n/a	267269	STATUS	61450
